-6.978164,4.750883,0.760609,0.006114,0.005210,0.994499,-0.104440,-0.385691,0.099495,0.381361,0.497724,-0.186559,0.134764,0.228123,-0.142524,-0.259390,0.486826,-0.367813,0.145122,0.102143,-0.004473,0.119466,0.308196,0.117508,-0.080353,0.865773,1.014433,0.098887,-0.102928,-0.076249,-0.135932,0.399089,0.780092,-0.885407,0.201672,-0.071084,-0.015805,0.186289,-0.063828,0.156801,-0.129074,-0.044131,0.114201,0.071896,-0.726261,-0.270565,-0.129276,-0.677918,0.383667,0.605974,-0.260076,0.646496,-0.565622,0.317808,0.284610,0.705739,0.013767,-0.033165,0.191026,0.980928,0.016282,0.151418,-0.147914,0.977205
-6.995311,4.741581,0.762864,0.007796,0.011987,0.993335,-0.114371,-0.349457,0.064314,0.374459,0.486531,-0.207671,0.138230,0.197157,-0.175156,-0.244979,0.602102,-0.279822,0.145434,0.104529,-0.020651,0.118938,0.277274,0.112242,-0.057511,0.857230,1.017963,0.107311,-0.059345,-0.056825,-0.157505,0.418060,0.797334,-0.888519,0.203160,-0.044425,-0.003613,0.186999,-0.067059,0.148481,-0.137992,-0.045409,0.093593,0.055320,-0.729065,-0.281433,-0.139983,-0.661464,0.396184,0.588081,-0.233775,0.665242,-0.577108,0.338966,0.299910,0.679781,0.008388,-0.028174,0.181452,0.982960,0.014027,0.232857,-0.156051,0.959806
-7.012309,4.732252,0.763990,0.009700,0.018410,0.991611,-0.127570,-0.311992,0.027346,0.360650,0.471869,-0.227936,0.137091,0.145537,-0.209964,-0.226985,0.749031,-0.182279,0.157248,0.104333,-0.036124,0.118389,0.236812,0.108504,-0.037441,0.850962,1.014897,0.110450,-0.029332,-0.039530,-0.180290,0.435947,0.820824,-0.899982,0.208529,-0.007318,0.012156,0.187873,-0.069836,0.139735,-0.148620,-0.046397,0.072325,0.039698,-0.731114,-0.286172,-0.149095,-0.640716,0.404034,0.568005,-0.211627,0.685084,-0.589136,0.365554,0.316446,0.647417,0.001116,-0.024387,0.169208,0.985277,0.019107,0.321089,-0.169252,0.931606
-7.030013,4.722644,0.766691,0.011709,0.024379,0.989366,-0.142914,-0.269116,-0.011070,0.340986,0.449198,-0.244354,0.136069,0.087826,-0.244188,-0.205246,0.899714,-0.092904,0.153216,0.102243,-0.049889,0.116915,0.189675,0.107749,-0.023608,0.846462,1.011568,0.108489,-0.013187,-0.015091,-0.201393,0.443344,0.839079,-0.924088,0.216722,0.038589,0.030571,0.188851,-0.071524,0.129502,-0.160269,-0.046664,0.049368,0.025200,-0.732842,-0.286276,-0.157635,-0.617207,0.410415,0.545199,-0.196417,0.704088,-0.598570,0.396218,0.331440,0.612271,-0.005790,-0.020233,0.155027,0.987687,0.016225,0.403183,-0.180595,0.896977
-7.047694,4.713144,0.767863,0.014559,0.030905,0.986608,-0.159493,-0.223505,-0.049932,0.316291,0.424550,-0.259107,0.135566,0.028034,-0.275370,-0.180507,1.032088,-0.010439,0.159955,0.098317,-0.061784,0.116177,0.145638,0.111322,-0.012899,0.844410,1.006980,0.093692,0.002534,0.000736,-0.217065,0.442335,0.863802,-0.938976,0.233190,0.077492,0.047908,0.190149,-0.072134,0.120949,-0.171516,-0.046469,0.024947,0.011448,-0.733605,-0.280424,-0.166352,-0.595812,0.416273,0.519427,-0.185368,0.722878,-0.602900,0.430215,0.336468,0.581564,-0.012801,-0.015328,0.139277,0.990052,0.017429,0.469683,-0.193091,0.861284
-7.065316,4.703948,0.768568,0.018081,0.036937,0.983274,-0.177429,-0.175926,-0.086128,0.286038,0.398583,-0.271553,0.135666,-0.027544,-0.282873,-0.142521,1.130622,0.019284,0.188869,0.092959,-0.070919,0.116987,0.085441,0.109596,-0.007406,0.846138,1.004244,0.081546,0.020813,0.028435,-0.224854,0.429848,0.875029,-0.949116,0.255511,0.095573,0.070643,0.189209,-0.071224,0.109653,-0.180901,-0.046293,-0.000352,0.000135,-0.733563,-0.270925,-0.173207,-0.580738,0.424696,0.487305,-0.174506,0.742775,-0.601982,0.461958,0.330943,0.560971,-0.018802,-0.009781,0.122165,0.992284,0.026754,0.500764,-0.196247,0.842619
-7.082872,4.695273,0.768981,0.021929,0.042266,0.979646,-0.195004,-0.129805,-0.116288,0.252817,0.377956,-0.284950,0.135270,-0.078835,-0.260465,-0.090666,1.189788,-0.024404,0.220824,0.088077,-0.075969,0.119643,0.033284,0.110025,-0.011358,0.838755,1.006420,0.073574,0.041444,0.047013,-0.231988,0.403994,0.883680,-0.947415,0.271891,0.095225,0.091453,0.187972,-0.068316,0.102077,-0.189752,-0.045693,-0.025859,-0.007879,-0.732558,-0.257474,-0.178874,-0.575509,0.438287,0.454148,-0.164731,0.757970,-0.598196,0.486626,0.315444,0.553039,-0.023708,-0.003811,0.104953,0.994187,0.035597,0.490228,-0.179304,0.852209
-7.100489,4.686959,0.769335,0.025615,0.046206,0.975960,-0.211449,-0.084024,-0.139439,0.218349,0.359289,-0.299555,0.132719,-0.122561,-0.238445,-0.046948,1.210257,-0.080821,0.231860,0.083682,-0.077281,0.123402,-0.013796,0.107900,-0.024620,0.823348,1.012300,0.066104,0.070553,0.069494,-0.237580,0.367394,0.881435,-0.937667,0.285840,0.075630,0.111362,0.184772,-0.063624,0.094710,-0.197811,-0.045054,-0.051079,-0.012156,-0.731077,-0.240921,-0.186031,-0.579314,0.455871,0.415764,-0.154422,0.771670,-0.592516,0.505384,0.291380,0.555525,-0.027739,0.001424,0.088584,0.995681,0.035137,0.461488,-0.156023,0.872611
-7.118103,4.678874,0.769679,0.029061,0.048276,0.972105,-0.227676,-0.039155,-0.155204,0.182769,0.342713,-0.316052,0.125967,-0.159804,-0.228222,-0.019919,1.192795,-0.138184,0.215223,0.077780,-0.076427,0.128115,-0.051798,0.106996,-0.045072,0.800876,1.014352,0.050789,0.093471,0.092894,-0.239121,0.327878,0.872226,-0.923900,0.296400,0.045056,0.129113,0.180306,-0.057907,0.087343,-0.204053,-0.044641,-0.075690,-0.012455,-0.729332,-0.220474,-0.194137,-0.591868,0.470532,0.375123,-0.150073,0.784448,-0.585402,0.519055,0.263843,0.564156,-0.031632,0.005472,0.072898,0.996822,0.022877,0.416916,-0.132810,0.898898
-7.135515,4.671057,0.769792,0.031476,0.049472,0.968034,-0.243867,0.000334,-0.165433,0.147452,0.333221,-0.334811,0.117677,-0.196106,-0.224697,-0.000024,1.144364,-0.207158,0.169886,0.068943,-0.074951,0.133316,-0.080602,0.109178,-0.069942,0.769648,1.005489,0.026989,0.104975,0.113532,-0.235737,0.287087,0.859813,-0.905581,0.306060,0.012105,0.145039,0.175019,-0.051427,0.080417,-0.208600,-0.044359,-0.098460,-0.010133,-0.727057,-0.193662,-0.203983,-0.611314,0.478546,0.333690,-0.152141,0.797807,-0.575361,0.531287,0.233604,0.576300,-0.035252,0.008865,0.057618,0.997676,-0.003784,0.352121,-0.105990,0.929925
-7.152478,4.663281,0.769618,0.032519,0.049740,0.963814,-0.259866,0.032202,-0.172181,0.111891,0.331618,-0.353302,0.118065,-0.236910,-0.216573,0.022920,1.076426,-0.269934,0.121604,0.057474,-0.073428,0.138375,-0.100864,0.117152,-0.099126,0.730957,0.986673,-0.007454,0.114195,0.129128,-0.229175,0.252813,0.847088,-0.888165,0.308579,-0.015799,0.159030,0.169507,-0.044355,0.074466,-0.211062,-0.044346,-0.118395,-0.006023,-0.724433,-0.158353,-0.214034,-0.634187,0.482229,0.288635,-0.158051,0.811889,-0.563700,0.539933,0.207905,0.589482,-0.034277,0.012526,0.041779,0.998460,-0.032084,0.276281,-0.077531,0.957407
-7.169063,4.655289,0.769024,0.032418,0.048887,0.959751,-0.274659,0.058353,-0.175283,0.079251,0.335596,-0.373434,0.118621,-0.280731,-0.204942,0.044807,0.994221,-0.314958,0.081198,0.045057,-0.071959,0.143309,-0.112786,0.133285,-0.132130,0.690536,0.966349,-0.037304,0.119228,0.138871,-0.219238,0.227459,0.837662,-0.876593,0.306604,-0.034307,0.169787,0.165391,-0.037828,0.069658,-0.211316,-0.044861,-0.135959,-0.000499,-0.721645,-0.115116,-0.222152,-0.657461,0.486546,0.248504,-0.167336,0.820682,-0.551794,0.546158,0.190098,0.600915,-0.032591,0.015318,0.027225,0.998981,-0.055055,0.197134,-0.052659,0.977412
-7.185515,4.646972,0.767959,0.031171,0.047686,0.956250,-0.286949,0.081298,-0.176102,0.051866,0.341935,-0.394127,0.116861,-0.325059,-0.184347,0.072807,0.899345,-0.331079,0.057029,0.033535,-0.069735,0.148264,-0.115503,0.151810,-0.164161,0.651202,0.944065,-0.061820,0.121951,0.143229,-0.207810,0.211324,0.831556,-0.872887,0.306151,-0.037633,0.176627,0.162159,-0.032505,0.066250,-0.209967,-0.045916,-0.151863,0.005239,-0.718618,-0.064913,-0.227603,-0.678801,0.488937,0.216346,-0.177740,0.826161,-0.540169,0.552610,0.181809,0.608098,-0.031885,0.017688,0.015183,0.999219,-0.067693,0.123297,-0.027625,0.989672
-7.201991,4.638186,0.766736,0.028832,0.045816,0.953101,-0.297772,0.104638,-0.175139,0.026919,0.342734,-0.410745,0.114414,-0.365031,-0.164847,0.092571,0.792026,-0.307860,0.053049,0.024893,-0.066498,0.152839,-0.111152,0.167095,-0.191234,0.618893,0.920068,-0.076862,0.125386,0.146110,-0.194928,0.200451,0.822903,-0.873993,0.301049,-0.030385,0.179571,0.159654,-0.028992,0.064514,-0.206896,-0.047243,-0.166231,0.011419,-0.715926,-0.010958,-0.228810,-0.696482,0.488280,0.195723,-0.185561,0.829966,-0.528007,0.556058,0.181719,0.615618,-0.031208,0.019707,0.004500,0.999309,-0.067535,0.062826,-0.010002,0.995687
-7.218571,4.628895,0.765573,0.025870,0.043017,0.950039,-0.308070,0.130897,-0.172152,0.001727,0.333550,-0.420012,0.111918,-0.396564,-0.138413,0.120570,0.671286,-0.239580,0.079971,0.018055,-0.062104,0.156889,-0.102735,0.179330,-0.214515,0.598189,0.899709,-0.079315,0.127262,0.149812,-0.182679,0.191515,0.808907,-0.879708,0.290033,-0.017139,0.179437,0.158087,-0.027596,0.064022,-0.203154,-0.048440,-0.179468,0.018564,-0.713891,0.044500,-0.226770,-0.709374,0.488221,0.188091,-0.192609,0.830160,-0.516244,0.555578,0.186567,0.624516,-0.029995,0.021903,-0.006065,0.999292,-0.050915,0.022109,0.010752,0.998401
-7.235467,4.619135,0.764071,0.022248,0.040289,0.947211,-0.317291,0.159682,-0.168587,-0.022255,0.316995,-0.423078,0.109288,-0.417538,-0.113922,0.148696,0.538131,-0.155642,0.124969,0.013173,-0.056858,0.160042,-0.091812,0.184179,-0.233158,0.592876,0.880828,-0.072775,0.134962,0.154710,-0.174435,0.185442,0.788795,-0.895241,0.274441,0.001017,0.176479,0.156538,-0.028507,0.064855,-0.199805,-0.049069,-0.192124,0.025438,-0.712011,0.099102,-0.222002,-0.716761,0.486879,0.191235,-0.196011,0.829433,-0.508998,0.550010,0.196285,0.632363,-0.029122,0.024926,-0.016000,0.999137,-0.025634,-0.011234,0.032130,0.999092
-7.253015,4.608974,0.761929,0.018228,0.038639,0.943878,-0.327518,0.189360,-0.165310,-0.045887,0.299939,-0.421674,0.106027,-0.426206,-0.095373,0.179355,0.402570,-0.110471,0.169441,0.008804,-0.052015,0.161613,-0.080639,0.183454,-0.253132,0.607123,0.866731,-0.056221,0.133734,0.163916,-0.167138,0.168988,0.762523,-0.910018,0.259352,0.015468,0.170924,0.154598,-0.032066,0.065592,-0.198073,-0.048744,-0.205144,0.031866,-0.709594,0.148228,-0.216989,-0.718245,0.485780,0.207686,-0.205194,0.823880,-0.501948,0.544478,0.199057,0.641845,-0.029199,0.030448,-0.026106,0.998768,-0.002073,-0.057704,0.057923,0.996649
-7.271367,4.598550,0.759460,0.014294,0.038353,0.939735,-0.339444,0.220358,-0.161860,-0.070656,0.284308,-0.418809,0.101821,-0.423649,-0.080278,0.219457,0.281037,-0.116670,0.204184,0.003262,-0.048296,0.161994,-0.069401,0.180416,-0.275511,0.639834,0.859512,-0.031057,0.126757,0.177698,-0.157965,0.140397,0.733525,-0.919552,0.246589,0.021742,0.162978,0.152791,-0.038019,0.065053,-0.197872,-0.047699,-0.219242,0.038494,-0.706352,0.186881,-0.212471,-0.715488,0.487319,0.234570,-0.220120,0.811815,-0.493114,0.541482,0.191464,0.653434,-0.030125,0.038063,-0.036985,0.998136,0.015841,-0.115283,0.091811,0.988953
-7.290423,4.588054,0.757433,0.011315,0.039763,0.935449,-0.351036,0.251627,-0.158004,-0.093107,0.275703,-0.416919,0.097110,-0.420370,-0.069471,0.241956,0.218984,-0.133572,0.243926,-0.002554,-0.045963,0.162519,-0.056841,0.177175,-0.300733,0.689161,0.861364,-0.003179,0.121571,0.192832,-0.146438,0.105539,0.708268,-0.925087,0.241716,0.020541,0.151989,0.151759,-0.046023,0.063062,-0.198720,-0.046512,-0.235318,0.045020,-0.701546,0.205597,-0.207086,-0.712983,0.492756,0.267262,-0.239095,0.792841,-0.483997,0.543148,0.176051,0.663132,-0.031452,0.049049,-0.047121,0.997189,0.038295,-0.148437,0.114348,0.981542
