2.604525,-2.070075,0.791853,-0.011310,-0.053891,0.011211,-0.998420,-0.380646,-0.066441,0.001541,0.307403,-0.015157,-0.028286,0.053660,-0.019516,-0.195957,0.493695,0.022648,0.011749,0.077241,-0.020617,0.017856,0.108091,0.082260,-0.258254,0.963976,0.853933,0.168969,0.067585,0.067652,-0.151176,0.265673,0.776874,-0.790907,0.096799,-0.088185
2.621339,-2.070041,0.790030,-0.019273,-0.051449,0.009614,-0.998443,-0.358024,-0.085036,0.006263,0.320474,-0.042252,-0.014179,-0.002183,-0.052912,-0.185783,0.639309,0.095876,0.029617,0.069054,-0.034342,0.025306,0.087982,0.075247,-0.273493,0.977799,0.867918,0.159862,0.068880,0.088687,-0.171644,0.285658,0.782045,-0.811237,0.095751,-0.057614
2.638134,-2.070036,0.786213,-0.029152,-0.048205,0.009489,-0.998367,-0.337464,-0.106116,0.014667,0.341343,-0.076535,-0.002025,-0.082426,-0.095746,-0.169952,0.816054,0.187430,0.058504,0.059834,-0.049248,0.034269,0.066148,0.067280,-0.288293,0.986961,0.878482,0.148735,0.069232,0.109399,-0.192369,0.293503,0.781134,-0.827958,0.097068,-0.030821
2.655226,-2.070285,0.781870,-0.040188,-0.044609,0.010680,-0.998139,-0.314575,-0.128076,0.025102,0.361670,-0.114336,0.004968,-0.175674,-0.142828,-0.144955,0.990362,0.295222,0.097492,0.049720,-0.065383,0.043582,0.043248,0.058892,-0.294193,0.990536,0.880110,0.139048,0.070676,0.131250,-0.207619,0.283995,0.772130,-0.835262,0.103101,-0.017226
2.672862,-2.070946,0.778200,-0.050325,-0.041322,0.012835,-0.997795,-0.287455,-0.147385,0.034490,0.375400,-0.150060,0.008849,-0.270851,-0.180404,-0.108600,1.137514,0.376962,0.175880,0.039189,-0.081012,0.052005,0.019508,0.051717,-0.281739,0.994018,0.869312,0.128863,0.080243,0.154497,-0.207337,0.260064,0.754947,-0.830520,0.118889,-0.025670
2.691118,-2.072164,0.775373,-0.058551,-0.038609,0.016103,-0.997408,-0.258870,-0.161937,0.042628,0.386057,-0.183076,0.012810,-0.368958,-0.184210,-0.063775,1.247923,0.369585,0.188900,0.029715,-0.093705,0.059128,-0.002739,0.041915,-0.255709,0.989022,0.847693,0.127092,0.099017,0.178928,-0.202479,0.223549,0.735189,-0.811999,0.131711,-0.051812
2.710189,-2.074021,0.773187,-0.063765,-0.036876,0.020308,-0.997077,-0.231636,-0.169646,0.048978,0.398395,-0.216900,0.017181,-0.459016,-0.182578,-0.037780,1.306141,0.296922,0.186853,0.022613,-0.101645,0.064064,-0.025006,0.030051,-0.225836,0.976750,0.823356,0.132785,0.126220,0.205866,-0.193981,0.184991,0.714258,-0.788547,0.141144,-0.083994
2.730307,-2.076430,0.771600,-0.065369,-0.035821,0.023201,-0.996948,-0.203015,-0.171011,0.050185,0.409331,-0.250820,0.021997,-0.537927,-0.194024,-0.036460,1.311684,0.207461,0.170608,0.015446,-0.104611,0.067158,-0.042600,0.020698,-0.204433,0.960678,0.803410,0.135201,0.159560,0.229484,-0.185430,0.154889,0.699564,-0.767186,0.147390,-0.108552
2.751434,-2.079399,0.770137,-0.065335,-0.035472,0.024575,-0.996930,-0.174850,-0.169226,0.047815,0.422131,-0.286000,0.026337,-0.602013,-0.200823,-0.043183,1.268294,0.092456,0.150656,0.007143,-0.103418,0.069305,-0.056385,0.016860,-0.198769,0.943249,0.790072,0.126512,0.187334,0.245897,-0.181653,0.136648,0.694612,-0.753666,0.150396,-0.119088
2.773609,-2.082702,0.768847,-0.063297,-0.036030,0.024766,-0.997037,-0.142353,-0.163740,0.041967,0.426843,-0.318036,0.029302,-0.653168,-0.210999,-0.059070,1.177249,0.004045,0.130795,-0.001832,-0.098790,0.070891,-0.073009,0.018891,-0.210942,0.925045,0.784502,0.110780,0.200275,0.259587,-0.179940,0.126990,0.691835,-0.749266,0.150459,-0.118584
2.796714,-2.086290,0.767223,-0.060228,-0.037742,0.024560,-0.997168,-0.104707,-0.155641,0.034745,0.419703,-0.344685,0.029742,-0.692252,-0.210986,-0.069094,1.046433,-0.044737,0.111324,-0.010536,-0.091417,0.071932,-0.089843,0.027915,-0.237221,0.904635,0.785735,0.088275,0.202342,0.269505,-0.178183,0.120826,0.691071,-0.750622,0.149000,-0.114216
2.820677,-2.090198,0.764689,-0.057153,-0.040901,0.024679,-0.997222,-0.062869,-0.146345,0.028144,0.400635,-0.367002,0.027233,-0.718066,-0.206537,-0.074274,0.883940,-0.063496,0.105679,-0.017662,-0.082377,0.071784,-0.104814,0.042255,-0.270467,0.881663,0.791423,0.061285,0.203594,0.276548,-0.174526,0.113727,0.693064,-0.754173,0.148245,-0.111124
2.845454,-2.094485,0.761541,-0.054506,-0.045768,0.024853,-0.997154,-0.019583,-0.136634,0.022694,0.372334,-0.381216,0.022407,-0.728780,-0.202155,-0.077848,0.695138,-0.060767,0.108671,-0.023083,-0.072797,0.069950,-0.116726,0.058956,-0.303471,0.858045,0.798535,0.032828,0.213311,0.281630,-0.167953,0.103987,0.698001,-0.758826,0.149679,-0.108928
2.871128,-2.099219,0.758285,-0.051824,-0.051524,0.024009,-0.997037,0.022907,-0.125908,0.017164,0.341652,-0.384153,0.015811,-0.729868,-0.194098,-0.068699,0.501545,-0.056071,0.109683,-0.028084,-0.062774,0.067253,-0.124496,0.074919,-0.331436,0.837732,0.804384,0.006986,0.234280,0.285917,-0.158508,0.091865,0.704790,-0.765004,0.153143,-0.105145
2.898081,-2.104755,0.754810,-0.050382,-0.056652,0.022125,-0.996876,0.063198,-0.115891,0.011919,0.320394,-0.379395,0.007776,-0.721468,-0.187339,-0.051949,0.328959,-0.064899,0.113978,-0.032612,-0.052948,0.064901,-0.126955,0.086540,-0.352699,0.825452,0.806678,-0.011312,0.260604,0.291948,-0.148679,0.077742,0.711317,-0.772577,0.157211,-0.099416
2.926414,-2.111402,0.751902,-0.049755,-0.059709,0.019969,-0.996775,0.101246,-0.104809,0.007550,0.316157,-0.367650,-0.000529,-0.717035,-0.185854,-0.044413,0.232342,-0.056124,0.166384,-0.036504,-0.043726,0.064326,-0.122924,0.094621,-0.367012,0.823457,0.805170,-0.017781,0.281933,0.299764,-0.138757,0.063829,0.717674,-0.780789,0.159986,-0.093583
2.956693,-2.119121,0.755052,-0.045914,-0.061812,0.019450,-0.996841,0.139431,-0.085527,0.005318,0.329163,-0.334096,-0.012041,-0.723368,-0.178789,-0.049415,0.245099,-0.043540,0.177903,-0.039985,-0.033378,0.064853,-0.110348,0.105361,-0.372668,0.828882,0.801756,-0.010825,0.291812,0.303798,-0.125283,0.054779,0.728681,-0.790343,0.161337,-0.089679
2.988048,-2.127809,0.755184,-0.040024,-0.062790,0.021202,-0.996998,0.166920,-0.060446,0.002448,0.360953,-0.267135,-0.025016,-0.734392,-0.162543,-0.060297,0.329004,0.005649,0.138303,-0.042783,-0.019829,0.064960,-0.084974,0.118074,-0.367800,0.837999,0.796649,0.007703,0.291681,0.302914,-0.111345,0.050837,0.748978,-0.803430,0.164407,-0.087999
3.020418,-2.137018,0.751363,-0.030397,-0.063618,0.026177,-0.997168,0.186008,-0.028760,0.003269,0.410941,-0.171928,-0.026950,-0.733663,-0.133091,-0.068940,0.416756,0.060116,0.125517,-0.045081,-0.001076,0.064448,-0.043502,0.131853,-0.348949,0.847064,0.785171,0.037398,0.286218,0.294615,-0.096749,0.051521,0.779554,-0.820794,0.170337,-0.084660
3.053042,-2.146229,0.749256,-0.018035,-0.064063,0.032997,-0.997237,0.178798,0.006630,0.007870,0.501976,-0.033635,-0.014004,-0.718780,-0.102655,-0.089927,0.490810,0.062143,0.103048,-0.046461,0.022532,0.064968,0.010197,0.143064,-0.322432,0.855032,0.763015,0.076240,0.275950,0.279470,-0.082162,0.051767,0.813777,-0.838209,0.177355,-0.076789
3.084275,-2.155154,0.749427,-0.004136,-0.064098,0.037037,-0.997248,0.129343,0.049705,0.012025,0.647471,0.123080,-0.059582,-0.699347,-0.074415,-0.118186,0.546605,0.027831,0.087553,-0.047389,0.048692,0.067865,0.063121,0.155157,-0.309869,0.863033,0.737530,0.115195,0.253564,0.259380,-0.067862,0.046502,0.841744,-0.849527,0.179744,-0.066608
3.115389,-2.163926,0.749668,0.011845,-0.063664,0.035157,-0.997282,0.042294,0.100638,0.005181,0.832808,0.282872,-0.131695,-0.668806,-0.046074,-0.149977,0.590007,-0.026531,0.049273,-0.046917,0.076065,0.072327,0.106970,0.183979,-0.335268,0.868827,0.725126,0.134322,0.205598,0.229689,-0.054806,0.032261,0.868523,-0.852784,0.168716,-0.064076
3.146967,-2.172343,0.751273,0.026715,-0.061808,0.030677,-0.997259,-0.063632,0.108699,-0.044880,1.018156,0.369417,-0.181994,-0.621599,-0.020158,-0.181841,0.612310,-0.085083,0.032414,-0.043029,0.102664,0.076891,0.142808,0.221160,-0.401284,0.862170,0.742988,0.129930,0.133987,0.205913,-0.042509,0.019339,0.882394,-0.854081,0.147741,-0.082572
3.179135,-2.180160,0.754390,0.037739,-0.058874,0.024482,-0.997251,-0.167559,0.064935,-0.108633,1.171163,0.348645,-0.219461,-0.562450,-0.000141,-0.209499,0.616152,-0.138040,0.023409,-0.039694,0.124377,0.080842,0.172442,0.268308,-0.479629,0.843508,0.776107,0.099353,0.062272,0.178801,-0.036376,0.011106,0.882988,-0.857726,0.128594,-0.111233
3.212147,-2.187498,0.758860,0.044000,-0.054946,0.018344,-0.997351,-0.265702,0.023313,-0.139324,1.277004,0.298185,-0.187324,-0.490793,0.015629,-0.230468,0.599135,-0.181096,0.016498,-0.037704,0.139768,0.083769,0.206354,0.293730,-0.537398,0.822180,0.802525,0.074486,0.028042,0.152960,-0.031276,0.013097,0.870934,-0.865972,0.119690,-0.145355
3.245805,-2.194218,0.763584,0.048029,-0.050568,0.014125,-0.997465,-0.359850,0.018826,-0.136297,1.331097,0.253217,-0.171135,-0.412224,0.031627,-0.245045,0.568143,-0.213651,0.012828,-0.033616,0.150146,0.085633,0.245947,0.310681,-0.548441,0.792669,0.797167,0.063752,0.019363,0.121498,-0.033061,0.022290,0.861542,-0.872837,0.111935,-0.171947
3.279924,-2.200395,0.767556,0.052026,-0.046548,0.012969,-0.997476,-0.446062,0.020742,-0.127243,1.331884,0.188086,-0.147320,-0.333318,0.051050,-0.253039,0.532477,-0.237397,0.012538,-0.024599,0.157535,0.085828,0.290905,0.313612,-0.525243,0.762388,0.763737,0.068921,0.034200,0.086602,-0.037687,0.039417,0.852573,-0.877073,0.102901,-0.184027
3.314440,-2.206423,0.770708,0.054722,-0.043471,0.014351,-0.997452,-0.524996,0.018665,-0.114695,1.284726,0.102004,-0.122239,-0.255148,0.070993,-0.253679,0.492961,-0.252406,0.014671,-0.011516,0.162203,0.083906,0.333446,0.306241,-0.490740,0.735036,0.720391,0.078122,0.059437,0.051086,-0.046778,0.062416,0.839287,-0.877702,0.088842,-0.182403
3.349124,-2.212339,0.772415,0.057446,-0.042270,0.016907,-0.997310,-0.590653,0.014817,-0.102909,1.187499,0.019748,-0.100403,-0.181836,0.091440,-0.249330,0.454826,-0.263322,0.018715,0.004148,0.164408,0.079905,0.367033,0.298707,-0.461455,0.711986,0.686063,0.084583,0.078237,0.016507,-0.058823,0.087906,0.819558,-0.873645,0.069358,-0.175305
3.383861,-2.218255,0.772084,0.059308,-0.043090,0.019702,-0.997115,-0.645727,0.016421,-0.087124,1.046913,-0.045631,-0.084634,-0.111545,0.110911,-0.239569,0.414214,-0.272049,0.024264,0.020918,0.164361,0.074423,0.387502,0.293945,-0.443774,0.693515,0.670902,0.087646,0.083594,-0.016890,-0.073736,0.112953,0.794416,-0.865740,0.048538,-0.170823
3.418659,-2.224024,0.769086,0.060858,-0.045938,0.022574,-0.996833,-0.688437,0.020874,-0.069010,0.870751,-0.066999,-0.055064,-0.043578,0.129558,-0.226073,0.370870,-0.282006,0.029533,0.038393,0.162163,0.067954,0.392547,0.291751,-0.435461,0.683833,0.673151,0.087452,0.081985,-0.046719,-0.090155,0.136900,0.766868,-0.855841,0.029266,-0.173354
3.453646,-2.229531,0.764427,0.060784,-0.050768,0.026215,-0.996514,-0.713090,0.022520,-0.058331,0.661615,-0.062640,-0.059270,0.023466,0.143652,-0.211012,0.322086,-0.288073,0.035048,0.056334,0.157117,0.060571,0.388576,0.287574,-0.427956,0.679511,0.686555,0.085768,0.081943,-0.077020,-0.107588,0.158382,0.736549,-0.845409,0.018066,-0.175700
3.489050,-2.234671,0.759569,0.058995,-0.056458,0.031816,-0.996153,-0.725042,0.018246,-0.059491,0.444693,-0.023696,-0.033034,0.088063,0.151519,-0.194053,0.273784,-0.280134,0.041535,0.074610,0.149052,0.053387,0.378821,0.278181,-0.414096,0.682466,0.701713,0.085860,0.086628,-0.102620,-0.123812,0.176481,0.705395,-0.834371,0.013311,-0.178766
3.525393,-2.239139,0.755079,0.057863,-0.061416,0.039525,-0.995649,-0.727595,0.020291,-0.055013,0.260149,-0.025269,-0.030317,0.146776,0.155713,-0.172955,0.241820,-0.262159,0.048659,0.091556,0.139324,0.047734,0.368584,0.264840,-0.389204,0.693772,0.713631,0.092145,0.093578,-0.120024,-0.134624,0.190480,0.677601,-0.821216,0.013087,-0.184884
3.563999,-2.243120,0.756415,0.056396,-0.064078,0.048576,-0.995165,-0.734069,0.022402,-0.041889,0.184788,-0.036574,-0.034782,0.201586,0.154821,-0.146320,0.242808,-0.229323,0.052937,0.106743,0.128386,0.045147,0.358266,0.246166,-0.354683,0.714053,0.722538,0.107300,0.100838,-0.126154,-0.140847,0.199713,0.657269,-0.804693,0.016661,-0.193970
3.603788,-2.246606,0.754215,0.052607,-0.063503,0.057976,-0.994906,-0.749591,0.020242,-0.031671,0.249410,-0.021623,-0.017052,0.240517,0.142391,-0.117456,0.276587,-0.178524,0.051204,0.119916,0.113994,0.045888,0.346948,0.221044,-0.314967,0.744097,0.729878,0.131104,0.111141,-0.118651,-0.146543,0.205744,0.646713,-0.785887,0.023783,-0.201571
3.644997,-2.249920,0.750262,0.044126,-0.060544,0.065169,-0.995058,-0.762031,0.007499,-0.015176,0.373373,0.030531,0.023064,0.265339,0.117981,-0.084161,0.344355,-0.093550,0.055589,0.129288,0.093760,0.049023,0.331555,0.189483,-0.277343,0.784503,0.737195,0.159770,0.125744,-0.096490,-0.157338,0.209812,0.645454,-0.768971,0.035836,-0.203650
3.686771,-2.253163,0.742784,0.030395,-0.055864,0.068918,-0.995593,-0.755500,-0.013450,0.006378,0.485559,0.073188,0.044180,0.257678,0.082953,-0.050677,0.470205,0.029494,0.095307,0.134627,0.066476,0.055197,0.307848,0.156560,-0.249570,0.833560,0.747217,0.186347,0.137229,-0.060816,-0.173430,0.211053,0.652179,-0.756870,0.054923,-0.200606
3.727202,-2.256228,0.739871,0.014505,-0.050238,0.068362,-0.996289,-0.731379,-0.039087,0.034091,0.571972,0.062950,0.054497,0.203416,0.042473,-0.028055,0.664618,0.190921,0.156202,0.135132,0.034707,0.064194,0.272042,0.131038,-0.236618,0.885134,0.764061,0.202702,0.133939,-0.016761,-0.188146,0.209958,0.666843,-0.748772,0.081114,-0.192536
3.766458,-2.259368,0.741950,-0.003041,-0.044647,0.065631,-0.996840,-0.691437,-0.072579,0.062118,0.621601,0.018409,0.083948,0.099738,-0.001584,-0.009059,0.894449,0.339564,0.225197,0.129925,0.002195,0.074771,0.224527,0.114488,-0.236838,0.929636,0.789207,0.203683,0.116596,0.024755,-0.201036,0.212520,0.689174,-0.745490,0.110398,-0.173057
3.805031,-2.262785,0.745222,-0.021859,-0.040289,0.062945,-0.996964,-0.638803,-0.109002,0.087493,0.644580,-0.042261,0.096894,-0.028184,-0.021057,0.031586,1.103691,0.368983,0.245133,0.119368,-0.028336,0.084682,0.169677,0.103592,-0.239801,0.957277,0.818418,0.193502,0.103716,0.056066,-0.216963,0.225027,0.716247,-0.750918,0.135046,-0.138415
3.843587,-2.266286,0.750228,-0.036165,-0.036646,0.060086,-0.996865,-0.568959,-0.141410,0.101698,0.635223,-0.094875,0.103565,-0.163938,-0.016868,0.071127,1.263039,0.296191,0.233770,0.107825,-0.053109,0.091391,0.112681,0.097125,-0.233743,0.963780,0.843319,0.183283,0.111126,0.082526,-0.232361,0.245203,0.743441,-0.765829,0.148750,-0.099295
3.882440,-2.269978,0.756008,-0.046530,-0.033931,0.055704,-0.996785,-0.489616,-0.170603,0.104270,0.605810,-0.135573,0.106641,-0.294789,-0.041123,0.078271,1.352604,0.231063,0.230693,0.096695,-0.070715,0.094740,0.057448,0.088976,-0.215400,0.952457,0.855175,0.176588,0.135827,0.112839,-0.245601,0.262065,0.765293,-0.785273,0.154149,-0.070955
3.921936,-2.273962,0.761346,-0.055056,-0.031523,0.047915,-0.996835,-0.406522,-0.199812,0.095677,0.570069,-0.165157,0.109108,-0.416522,-0.082029,0.069825,1.377214,0.160088,0.190327,0.083570,-0.082660,0.095563,0.002836,0.077643,-0.188768,0.935196,0.853598,0.162592,0.164578,0.153499,-0.247463,0.267779,0.775108,-0.801404,0.163094,-0.058610
3.962289,-2.278100,0.765824,-0.060781,-0.029772,0.037263,-0.997011,-0.321501,-0.225174,0.075691,0.532648,-0.185731,0.113246,-0.516313,-0.132380,0.044867,1.335167,0.073973,0.141738,0.068369,-0.090010,0.093755,-0.043532,0.069175,-0.169811,0.905847,0.843469,0.136665,0.185698,0.194567,-0.249580,0.261024,0.780942,-0.798859,0.164247,-0.050413
4.003250,-2.282419,0.768538,-0.065100,-0.029022,0.024709,-0.997151,-0.239471,-0.246150,0.047183,0.501058,-0.206068,0.117158,-0.598523,-0.174879,0.013245,1.241544,0.002192,0.112128,0.051783,-0.093973,0.090608,-0.090430,0.066153,-0.165719,0.867961,0.833166,0.102835,0.193230,0.236156,-0.251239,0.248472,0.779619,-0.786249,0.157954,-0.043304
4.044564,-2.286615,0.769293,-0.067087,-0.030202,0.011561,-0.997223,-0.160759,-0.259734,0.011879,0.470328,-0.223820,0.119065,-0.658267,-0.201741,-0.022294,1.096518,-0.061333,0.091283,0.035670,-0.095648,0.086049,-0.138305,0.071533,-0.177022,0.823655,0.828358,0.066951,0.193204,0.272491,-0.251424,0.237606,0.773754,-0.772924,0.146770,-0.038144
4.086230,-2.290693,0.767626,-0.068447,-0.033162,-0.000740,-0.997103,-0.083653,-0.267646,-0.025710,0.436932,-0.236759,0.119656,-0.700777,-0.217056,-0.055322,0.908919,-0.093023,0.098297,0.021052,-0.095873,0.080217,-0.185140,0.082202,-0.197761,0.775087,0.829026,0.035316,0.193605,0.300981,-0.251601,0.229934,0.767230,-0.766088,0.136876,-0.036941
4.128352,-2.294683,0.764501,-0.069281,-0.037834,-0.011158,-0.996817,-0.004391,-0.269276,-0.063077,0.393247,-0.239937,0.118950,-0.718390,-0.219180,-0.081670,0.680442,-0.116611,0.102792,0.008039,-0.095303,0.071930,-0.226099,0.094856,-0.219723,0.725309,0.831621,0.011788,0.199213,0.321399,-0.249863,0.222340,0.763002,-0.768134,0.133747,-0.037734
4.170834,-2.298640,0.761673,-0.068161,-0.043543,-0.020152,-0.996520,0.076050,-0.261927,-0.098680,0.340749,-0.225873,0.121793,-0.715538,-0.204002,-0.091422,0.430106,-0.128886,0.112699,-0.004310,-0.092648,0.061693,-0.256763,0.106649,-0.237906,0.678650,0.832094,-0.002560,0.209892,0.335983,-0.242103,0.207410,0.760409,-0.775839,0.139923,-0.038067
4.214733,-2.303039,0.763321,-0.066873,-0.047812,-0.029071,-0.996191,0.152662,-0.250121,-0.125533,0.312974,-0.199819,0.126293,-0.709958,-0.186460,-0.079357,0.238134,-0.130853,0.164615,-0.017087,-0.086702,0.052057,-0.274117,0.112968,-0.251676,0.640466,0.826348,-0.009530,0.222900,0.351082,-0.228219,0.176100,0.755656,-0.781318,0.154377,-0.041158
4.259010,-2.307721,0.760393,-0.064857,-0.049371,-0.036560,-0.996002,0.211491,-0.232645,-0.142731,0.317826,-0.159852,0.114924,-0.715249,-0.179175,-0.078371,0.196218,-0.128286,0.234553,-0.030120,-0.077976,0.044565,-0.275416,0.117189,-0.261566,0.613741,0.814283,-0.010669,0.233849,0.366374,-0.204892,0.129815,0.748833,-0.777331,0.171667,-0.052987
4.303557,-2.312268,0.755906,-0.056412,-0.049148,-0.039896,-0.996399,0.256842,-0.204336,-0.156031,0.349341,-0.098940,0.090277,-0.728380,-0.164259,-0.090084,0.293018,-0.062228,0.162446,-0.043375,-0.063185,0.039251,-0.257005,0.128875,-0.266707,0.597595,0.800386,-0.005271,0.237374,0.373421,-0.170087,0.082663,0.748719,-0.765352,0.186291,-0.074854
4.348501,-2.316787,0.749977,-0.043723,-0.046558,-0.039820,-0.997163,0.276523,-0.174143,-0.167917,0.430608,0.009886,0.050687,-0.748712,-0.143170,-0.110119,0.438117,0.029709,0.095509,-0.056378,-0.039874,0.038069,-0.217445,0.143965,-0.267131,0.592739,0.787917,0.008208,0.233683,0.369714,-0.135761,0.045538,0.762482,-0.755589,0.198516,-0.098074
4.392529,-2.321271,0.740140,-0.028852,-0.043589,-0.039470,-0.997853,0.250067,-0.147613,-0.177601,0.581814,0.151984,-0.042202,-0.751827,-0.122651,-0.135027,0.575787,0.045555,0.060635,-0.069004,-0.010526,0.042276,-0.166167,0.154445,-0.265664,0.605316,0.777401,0.033540,0.225763,0.353909,-0.109123,0.022799,0.786086,-0.758162,0.211324,-0.107974
4.434802,-2.325544,0.737039,-0.013097,-0.040582,-0.045081,-0.998073,0.173223,-0.124767,-0.184566,0.793350,0.331126,-0.146216,-0.729194,-0.103164,-0.165720,0.676819,-0.014667,0.012304,-0.080448,0.020092,0.050747,-0.124245,0.156999,-0.274804,0.646419,0.771681,0.071233,0.206589,0.331136,-0.087194,0.008157,0.806264,-0.771309,0.223808,-0.102292
4.475887,-2.329458,0.739128,0.002685,-0.037383,-0.057672,-0.997632,0.057142,-0.083494,-0.173111,1.002261,0.422544,-0.234070,-0.679631,-0.087762,-0.206557,0.729414,-0.096497,-0.021708,-0.088701,0.048541,0.059992,-0.107090,0.157319,-0.307019,0.719368,0.780163,0.114178,0.159896,0.305792,-0.064992,-0.006601,0.812929,-0.785211,0.228676,-0.095791
4.517004,-2.332919,0.744737,0.016294,-0.033278,-0.070260,-0.996840,-0.072872,-0.056271,-0.170285,1.169219,0.353449,-0.170079,-0.602415,-0.069908,-0.249901,0.733239,-0.161245,-0.035538,-0.090275,0.074437,0.067343,-0.107552,0.159556,-0.362938,0.810854,0.810730,0.147586,0.081279,0.277320,-0.046504,-0.021566,0.808470,-0.794511,0.221161,-0.102942
4.558143,-2.335732,0.751888,0.027926,-0.029145,-0.079040,-0.996054,-0.203752,-0.035541,-0.161828,1.273755,0.232889,-0.121537,-0.512021,-0.043577,-0.286297,0.704000,-0.207403,-0.046149,-0.087275,0.095676,0.072861,-0.106586,0.167861,-0.427523,0.895194,0.858688,0.159869,-0.005796,0.240960,-0.035119,-0.026098,0.803700,-0.803543,0.204371,-0.120545
4.599721,-2.337992,0.759134,0.037941,-0.025326,-0.081943,-0.995592,-0.325762,-0.009168,-0.141562,1.312347,0.151858,-0.083415,-0.415541,-0.008178,-0.311013,0.653950,-0.236962,-0.047474,-0.079725,0.112223,0.076470,-0.088178,0.179863,-0.479168,0.951448,0.903773,0.152113,-0.068489,0.195928,-0.033716,-0.012634,0.804125,-0.819427,0.184608,-0.134758
4.641912,-2.339925,0.765620,0.045810,-0.022433,-0.080034,-0.995486,-0.432985,0.002166,-0.122504,1.288513,0.072200,-0.034656,-0.317282,0.031808,-0.321819,0.591414,-0.250965,-0.045970,-0.067758,0.124257,0.077461,-0.045053,0.192166,-0.505366,0.968852,0.929222,0.133363,-0.096671,0.148530,-0.043979,0.010917,0.812410,-0.842000,0.153195,-0.141472
